"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player 1","dbpr_Player 2","dbpr_Player 3","dbpr_Player 4","dbpr_Player 5","dbpr_Player 6","dbpr_Player 7","dbpr_Player 8","obpr_Player 1","obpr_Player 2","obpr_Player 3","obpr_Player 4","obpr_Player 5","obpr_Player 6","obpr_Player 7","obpr_Player 8","elo"
"Cal State Bakersfield",2016,"WAC",30,21,103.4,95.7,0.7106,49.3,45.2,18.2,21.5,34.1,29.7,38,42.1,48.5,42.8,34.3,33.4,68.4,-3.5,"R64",15,1.819647022,1.576798289,0.432342277,1.191714405,0.792973418,0.63160979,0.069768659,0.649195411,0.959921868,0.629999171,0.713424013,-0.121432572,0.204059675,0.309078692,0.841903858,-0.664721752,1607.80264614294
"Cal State Fullerton",2018,"BW",30,20,101.6,102.5,0.476,51.6,48.2,20.7,18.2,26,28.9,45.6,35.2,52,45,33.8,36.4,70.7,-5.5,"R64",15,1.579127649,0.493688788,-0.268261876,-0.387140459,0.117313399,-1.103684591,1.104759489,NA,-0.290622755,0.419797298,0.636615834,0.751569272,-0.518692854,0.661440216,-1.871843355,NA,1580.00437102734
"Cal State Fullerton",2022,"BW",30,21,102,103.1,0.4675,48.9,51.1,17.9,20.2,29.1,28.2,34.8,25.7,48.4,48.4,33.4,37.3,66,-5,"R64",15,0.404387181,0.912048889,0.39572149,0.719340516,-0.216576119,-0.420165008,-1.614943099,-1.068792295,1.710824786,0.737060522,0.799917272,0.440338075,0.895357225,0.184203774,0.972455051,-0.112708143,1563.6168627223
"California",2013,"P12",33,21,105.4,92.3,0.8211,48,44.3,18.9,16.8,32.5,30.7,31.2,32.5,48.8,41.7,30.2,33.6,66.5,0.5,"R32",12,1.145937538,1.355740401,0.822643849,2.245263608,1.097971809,-0.105767615,0.767488297,NA,2.095359226,1.53469958,1.978186331,0.190318039,0.43711843,0.694730797,-0.528345567,NA,1647.58489125093
"California",2016,"P12",34,23,112.4,92.8,0.9006,52.2,44.3,17.7,14.1,32.4,25.3,41.7,37.5,51.1,41.5,36.3,34.7,68.8,2.2,"R64",4,2.617327004,2.410908244,3.1103645,1.337609221,-0.033578207,1.923350107,2.812458071,1.995976184,2.920702346,2.642755589,1.860711904,3.161676218,2.833771473,0.833967415,-0.690451109,-0.275498202,1665.09329178288
"Charleston",2018,"CAA",32,26,106.8,104.3,0.5685,52.7,49.9,15.1,17.8,25.5,27.9,36.6,32.1,52,48.7,35.9,34.6,66,-2.1,"R64",13,0.310741068,0.272787578,0.180862323,0.329096009,1.251341573,-0.019724399,0.808040928,NA,3.162590669,2.9975534,2.373572579,1.165366398,0.229733092,1.478978688,-1.189222656,NA,1667.05449174028
"Charleston",2023,"CAA",34,31,109.4,97.7,0.7865,51.1,47.9,16.7,19.3,34.6,25.4,32.7,24.9,52.5,49.1,33,30.1,71,1.7,"R64",12,1.541514871,1.825157972,0.074854528,0.733887823,2.369585156,1.094304519,0.342552477,1.258029282,2.456976206,1.611198717,3.319973346,2.628773735,0.52497973,1.374648112,1.371464571,0.141841662,1802.75271922161
"Charleston",2024,"CAA",33,27,113.3,105.2,0.7019,52.4,50.6,14.3,16.4,33.5,26.6,26.9,28.3,52.6,50.5,34.8,33.8,70,-1.6,NA,13,1.580467836,1.563281371,-0.513517225,0.674624027,0.397984446,0.367111593,0.796660138,-1.256646452,2.711900019,2.168783467,4.132366205,2.861801884,2.669272454,2.356444735,0.437744846,0.873673251,1653.69505752743
"Chattanooga",2016,"SC",33,27,105.6,100.8,0.6286,51.7,50.5,18,20.2,32.3,29,41.6,30.9,50.7,50.5,35.6,33.7,67.3,0.4,"R64",12,1.884430419,1.006999608,0.642025306,-0.23263893,0.155840608,0.859906074,0.736271786,-0.117612212,1.445451863,2.238023241,1.582572884,1.951503174,1.522256286,0.466159018,-0.552277726,0.248823112,1750.2683333976
"Chattanooga",2022,"SC",33,27,107.3,97.3,0.7557,52.2,49.4,17,18.1,32.7,26.2,26.8,27.8,53,52.1,33.9,30.3,64.6,0.2,"R64",13,1.454837633,0.974134518,1.515293741,1.452667184,0.585746034,0.719074504,0.636712061,0.51163575,3.000567843,2.273201061,1.448552207,1.224123603,1.673404125,1.303158422,0.926508075,-0.018845276,1729.22410942031
"Cincinnati",2013,"BE",34,22,104.5,88.3,0.873,46.2,43.3,19.4,20.3,38.7,29.8,35.5,32.7,45.5,42.3,31.6,30.4,65.5,1.7,"R64",10,2.52743981,1.76534699,3.205993329,3.629865019,2.23121949,1.028346978,1.648735041,0.707770316,2.431635227,2.416050347,0.275738364,-0.157239975,0.629105008,0.452275615,-0.389381902,-0.172466069,1700.01060359169
"Cincinnati",2014,"Amer",34,27,108.7,91.5,0.8783,47.7,44.8,17.4,22.4,39.1,32.3,38.7,36,46.6,43.2,33.5,32,63.5,5.3,"R64",5,4.544149932,1.832408305,2.930796972,2.823289539,0.915324689,1.465208337,1.11636051,1.021611211,0.847499451,2.922740263,1.136791267,0.387185514,2.195608209,1.460184287,0.852305788,0.205775586,1778.4118821853
"Cincinnati",2015,"Amer",34,23,106.5,92.3,0.838,49.5,44.1,21,19.9,37.3,32.3,37.1,26.1,49.6,42.2,32.9,31.9,60.3,-1.3,"R32",8,3.394423789,2.109340286,2.62001718,1.803565959,1.056362591,1.199637435,0.816748403,0.406595034,1.680443135,1.618204236,1.026915566,1.33085951,1.723601466,1.075518365,1.20957126,-1.404052003,1701.55470976194
"Cincinnati",2016,"Amer",33,22,110,93.5,0.866,49.3,45.6,16.3,20.3,36.7,30.6,33.2,27,47.7,41.3,34.8,35.7,66,0.3,"R64",9,3.112232829,2.130903472,3.349812267,2.106306287,1.900895989,2.011399424,0.446803897,0.279875271,3.115475366,3.305588555,1.315707867,1.452062862,1.59247198,1.351547972,1.207686465,0.974894471,1672.65957465979
"Cincinnati",2017,"Amer",36,30,115.2,92.1,0.9292,52,45.2,15.3,20.2,35.5,29.4,32.5,29.1,52.1,41.4,34.5,34.4,65.4,5.6,"R32",6,3.952820368,2.299442689,2.369019703,1.343600866,1.375784348,1.768795589,0.366486893,1.985522699,4.401179465,3.473232284,3.350458184,3.152028012,2.289079423,1.519044071,2.137493771,0.140616764,1786.0394367943
"Cincinnati",2018,"Amer",36,31,111.6,87.7,0.9417,51.2,43.3,17,21.6,38.5,28.2,36,26.8,50.2,41.4,35.3,30.9,66.2,5.9,"R32",2,4.156066461,3.630220103,3.010873609,3.087777205,1.405049234,0.962155393,2.535047556,1.034339155,4.762671867,3.662830163,3.93127568,3.549120223,2.120481321,1.488573418,-1.096355175,0.262558631,1790.87878556279
"Cincinnati",2019,"Amer",35,28,112.3,93.8,0.8871,49,48.6,16,20.9,37.4,29.3,37.6,30.5,47.6,45.1,34.5,35.5,65,5.8,"R64",7,2.495743814,3.185525025,1.516444109,2.120199047,-0.381382995,0.76038868,0.84774157,1.862336251,3.453944795,0.798006362,1.521386104,0.801814784,3.167034067,1.210834916,0.813708441,-0.559017152,1742.79522527146
"Clemson",2018,"ACC",35,25,112.5,93.1,0.8984,52.9,47.2,17.4,17.4,27.2,26.3,33.5,27.2,51.6,43.9,36.6,35.2,67.2,3.9,"S16",5,3.775708751,2.043935777,2.181500415,1.157905348,1.941250003,2.197513663,1.370252254,0.19012939,2.3733893,3.797908992,2.947852054,3.105436767,2.249186993,-0.237060857,0.391700099,1.283836391,1739.29575724167
"Clemson",2021,"ACC",23,16,105.9,91.9,0.8374,50.4,48.7,19.5,21.6,26.6,26.6,23.6,29.6,49.2,47.5,34.6,33.7,64.4,2.9,"R64",7,2.723037387,2.752325271,1.673804617,1.786204638,0.997612648,0.897715537,1.666810852,0.186265463,2.935353522,0.068786926,0.903716011,0.293085018,0.932486976,0.949081235,-0.013219741,1.109346985,1688.33609158301
"Clemson",2024,"ACC",32,21,116.7,99.3,0.8647,53.9,48.7,14.9,13.6,27.7,25.2,30.6,31.2,54.4,47.1,35.4,34,66.2,0.9,NA,6,1.249966848,0.456505274,2.076782775,0.372697042,0.509085154,1.164758861,2.125207042,1.455847982,4.224900703,4.012717346,2.350444254,3.622011365,2.883746269,1.844815121,0.593570393,0.601132046,1714.16645640132
"Cleveland State",2021,"Horz",26,19,99.9,100.7,0.4785,50.6,48.9,18.5,20.2,30.9,31.8,31.9,37.2,52.1,50.9,31.9,30.8,66.2,-2.7,"R64",15,0.095522148,0.915677221,1.034458599,0.052022726,0.191527976,0.671094423,-0.353454773,-0.036646368,1.649747337,-0.036292228,-0.249198907,0.636937165,-0.743217978,-1.533330491,-1.110261788,-1.815428122,1628.00422540535
"Coastal Carolina",2014,"BSth",31,18,98.3,102,0.3946,48,47.5,20.2,18.3,34.2,29.3,38.6,39.6,47.6,46.7,32.6,32.4,67.5,-7.7,"R64",16,1.630329622,-0.09649865,0.567825121,0.977168573,-0.26418193,0.247553487,-0.12937447,0.653857561,-0.487728648,0.745944028,-0.026319811,-1.184588686,-0.575251335,-1.225627405,-1.480155704,-2.585690968,1547.14269466834
"Coastal Carolina",2015,"BSth",30,20,104.5,103,0.5417,50,47.7,17.5,16.9,34.8,28,38.9,35,48.1,45.8,35.9,33.8,64.1,-5.1,"R64",16,-0.085838755,0.756275378,0.427380052,-0.965986475,-0.199227698,-0.855767901,0.559916359,-0.572586654,2.625614222,1.489056489,1.339921218,2.285070156,0.906961842,1.470903215,-0.165502235,0.358630284,1651.06814646348
"Colgate",2019,"Pat",34,24,109.1,105.5,0.5961,55.9,50.7,19.3,17.8,30.2,27.1,28.4,28.2,53.5,50.5,39.5,33.9,67.9,-4.4,"R64",15,0.499226759,-0.358649139,0.392799693,-0.346438487,0.107748301,-1.696404923,0.041363594,0.419453084,2.679962375,2.726563527,1.422485399,2.143245857,1.379037355,1.691518059,-0.248638544,-0.75026492,1590.50571777881
"Colgate",2021,"Pat",15,14,110.8,100,0.7641,57.1,45.7,13.8,16.6,27.9,25.6,31.1,25.1,55.4,49.5,40.2,26.1,71.9,0.3,"R64",14,1.289416619,1.416599892,1.129804906,-0.476740624,0.635528151,-0.058133192,-0.043615807,NA,3.507385382,3.272123811,1.86939493,2.892432379,1.216078436,1.748601003,-0.98907191,NA,1686.05764306935
"Colgate",2022,"Pat",34,23,107,103.2,0.6026,55.6,48.9,16.9,16,26.6,25.1,26.3,24.1,52.1,48,40.4,33.7,67,-6.1,"R64",14,1.180192633,0.685045602,0.198985328,-0.010804346,0.207822148,-0.517130789,-0.396526143,-0.868671197,2.73122702,2.263986169,2.020234905,2.193237624,1.668372083,1.639436629,0.651143166,-0.192483886,1475.79010898776
"Colgate",2023,"Pat",34,26,112.5,106.1,0.6607,58.2,52.2,15,17.6,25,24.5,27.3,20.2,56.9,51.5,40.5,35.6,67.5,-3.7,"R64",15,1.334456252,0.422131889,0.231956152,-0.151229694,-0.532935138,-0.040386032,-1.58977525,-2.358842397,3.70365405,3.961787566,2.97204708,2.525865679,2.508371265,0.49101259,0.109356416,0.043764143,1607.90284974894
"Colgate",2024,"Pat",33,25,102.3,101.8,0.5128,53.4,47.2,16.3,16.1,25,24.5,27.6,24.5,53.3,48.7,35.7,29.9,66.2,-4.1,NA,14,1.141292717,0.871612303,0.998266962,0.687161233,0.983115876,0.529939351,0.229360037,0.4155068,2.70151754,2.526151966,2.013531463,1.656605573,0.420161575,0.094090889,-0.341096843,-0.957102654,1616.8013244823
"Colorado",2013,"P12",33,21,104.9,90.2,0.8513,48.3,45.9,20,19.4,33.6,30.4,40.9,25.3,47,44.7,34.4,32,65.5,1.4,"R64",10,3.128971777,1.722771434,0.787778904,1.281125324,1.493443043,1.139599598,2.290288413,-0.550242849,1.428659061,2.262536498,1.681762848,0.764756488,0.539178809,0.341767115,-2.647161244,-0.201293465,1684.47353271552
"Colorado",2014,"P12",35,23,106.9,96,0.774,48.3,49.4,19.7,17.8,34,26.1,48.3,30.2,48.6,47.3,31.8,35.6,66.9,2.4,"R64",8,2.078570721,1.956889394,1.556285718,1.247792738,1.884783709,0.335543707,0.995608103,0.213071365,4.375443972,2.212415681,1.106604614,1.187429145,0.250427867,0.129381826,-0.596298452,-1.224139407,1708.9834209114
"Colorado",2016,"P12",33,21,107.8,95.2,0.8072,48.4,46.8,18.8,15.4,34.8,24.8,40.5,35.7,43.9,44.3,38.6,35.3,69.9,0.7,"R64",8,2.621538139,2.33201535,1.680964669,1.270152145,1.569169211,2.158353119,1.438786182,0.386874357,3.372252895,1.631067635,1.327444816,1.197418589,0.617111109,-0.459799119,-0.071406492,0.238572627,1674.73627563556
"Colorado",2021,"P12",30,22,113.7,93.5,0.9045,52,47.7,16.8,19.8,30.9,25.6,29.9,28,50.3,46.5,36.7,33.3,66.3,2.6,"R32",5,2.448160899,1.522130911,1.469156399,1.747400149,1.91034268,0.414150561,1.945233934,-0.537629325,4.966451588,3.27736955,2.968931782,2.467202858,1.46068706,2.666642097,0.638402533,1.670774959,1671.07269930846
"Colorado State",2013,"MWC",33,24,116.6,98.4,0.8759,49.2,48.6,17.2,16.5,41.4,23.2,44.1,36.4,48.4,47.1,34.1,34.1,64.8,1.9,"R32",8,2.185277301,0.295170939,1.02859401,0.213191259,-0.645413703,0.567252196,0.280701403,NA,4.660987715,4.196527929,3.359502787,2.891629704,3.218597606,1.001613479,-0.428947212,NA,1731.30030031941
"Colorado State",2022,"MWC",30,25,111.9,98.1,0.819,54.8,50.1,15.2,18.5,21.9,25,29.6,25.6,55.7,51,35.6,32.7,65.6,4.3,"R64",6,1.38439638,0.736660038,2.116667893,0.846881767,0.746534511,0.318519304,0.340311179,1.038390425,4.28049135,3.745703206,1.116261847,1.92436792,1.858781443,2.209829547,1.423553009,0.531400927,1770.02819358365
"Colorado State",2024,"MWC",32,24,113.8,98.1,0.846,54.6,49.3,14.8,16.9,24.3,27.5,32.6,31.8,57.6,48.5,33.2,34,65.8,1.5,NA,10,1.034614344,2.895726816,1.946678642,1.56154835,1.034718139,0.604837971,0.542224761,-0.075271902,5.153119991,2.288660417,3.047643503,1.859826165,2.230489453,1.986901563,1.389404572,0.340747729,1755.16896966604
"Creighton",2013,"MVC",36,28,116.4,95,0.9117,58.2,45.9,18.9,16.1,28.8,27.2,34.2,26.1,55.7,45.5,41.4,31.2,65.2,3.5,"R32",7,2.109315808,-0.109340173,0.075151998,2.144158293,0.239433707,0.934925223,-0.24165921,NA,4.637784712,5.484006122,4.884555863,2.403615587,3.03140468,1.989962629,1.790648612,NA,1766.3691016956
"Creighton",2014,"BE",35,27,125.2,101.9,0.9144,58.9,48.5,15,14.8,27.7,27.8,33.9,33,56.3,47,41.4,34.2,65.4,5.6,"R32",3,1.494152573,-0.075367366,0.823515538,1.37651398,1.029917779,0.603614607,0.376215896,0.378828098,5.466889234,6.825030035,4.683552395,3.37691688,3.677556072,3.84679896,3.408376697,2.672140921,1759.95188495076
"Creighton",2017,"BE",34,25,114.5,95.2,0.8931,57.6,49.9,17.1,19.3,24.2,29.6,27.9,29.3,56.4,50.2,39.8,33,72.7,4.3,"R64",6,0.914288838,2.303567166,2.775487559,1.21835644,-0.170547978,1.352048389,0.634336549,1.401898856,6.115908118,3.605687822,2.456291777,3.529351418,3.02015548,1.277040695,1.538616589,-0.023737417,1774.29301728668
"Creighton",2018,"BE",32,21,116.2,97.4,0.8836,57.4,50.1,15.6,15.8,22.5,24.6,26.5,24.8,58.7,50,37.2,33.6,72.3,2,"R64",8,2.295547376,0.978361974,0.613748323,1.88848941,2.064177633,0.15701106,1.561808044,-0.00835245,3.00367517,4.319773197,4.274383522,2.921183538,2.311010469,2.987952266,0.949549434,1.440365629,1665.68556775967
"Creighton",2021,"BE",28,20,114.4,94.3,0.9025,55.7,46.9,15.8,17.8,24.8,28.2,26.9,25.7,56.3,46.1,36.7,32.1,69.1,3.5,"S16",5,1.205777964,1.616969564,1.410862938,2.035783103,1.813968755,1.642243242,0.335503875,1.844147698,3.645392724,2.885320555,2.469377949,1.224099644,1.420638112,1.585414971,2.880213731,1.35920571,1642.193269405
"Creighton",2022,"BE",35,23,104.8,92.1,0.8151,50.6,44.9,20.4,15.5,28.4,28.5,26.7,20.8,53.3,43.6,30.8,31.7,67,1.7,"R32",9,2.456619055,2.29344986,1.260009302,1.218604991,1.819451345,1.146058062,1.113225091,-0.114478436,2.723769333,2.190806661,1.207826873,1.026454024,-0.172492528,0.50036278,-0.780681686,-0.88656678,1652.98357108593
"Creighton",2023,"BE",37,24,115,93.2,0.9177,54.2,47.1,16.6,13.9,25.3,23.5,28.4,19.7,55.1,45.7,35.4,33.6,67.7,2.2,"E8",6,2.716530815,2.317379413,2.256667616,2.378077805,1.849555263,0.370842328,-0.077908264,-0.636538896,3.931356258,4.060116547,2.766786411,2.420954573,2.102111739,0.906574073,1.08434014,0.303935383,1633.27023885249
"Creighton",2024,"BE",32,23,120.6,96.5,0.9289,57.5,46.4,15.3,11.2,25.9,24.6,24.5,16.2,60.6,45.7,36.1,32.2,66.9,4.4,NA,3,2.583410973,2.520786821,2.27820763,0.912370094,1.179221524,1.312548749,0.474244115,NA,4.813671852,4.411078189,4.056089925,4.973873481,2.808677458,0.753689383,0.696419739,NA,1693.69128598764
"Davidson",2013,"SC",33,25,110.6,98.3,0.7959,53.1,45.3,17,18.8,29,28.5,38.9,36.4,52,44.3,36.6,32.1,65.2,-1.4,"R64",14,1.26324581,1.278529449,1.208308587,-0.046041571,0.876295577,-0.258597331,-0.361140367,0.261526515,3.736856786,2.572409142,2.113125576,3.118167659,1.97527068,2.769273975,1.58164415,0.326872603,1648.56421642111
"Davidson",2015,"A10",31,23,118.3,102.2,0.8435,55.4,49.3,14.1,17,29.6,30.4,28.5,34.6,53.1,51.4,38.7,30,67.2,1.7,"R64",10,0.037977369,0.43882464,-0.337517922,-0.542533214,0.645931203,0.201918428,-0.434019635,1.492777705,5.515126857,4.006903875,4.071695425,4.165412664,2.946930582,2.038812593,2.306198628,-0.942485818,1687.54521247905
"Davidson",2018,"A10",33,21,117,102.3,0.823,57.4,51.2,14.5,16.2,22.6,23.4,24.6,29.6,56.5,50.3,38.9,35,65.5,-2.9,"R64",12,0.712996253,0.642926949,0.261068242,-0.099798354,0.096979648,0.3021052,0.287665734,NA,5.538899953,4.126418412,3.706410188,2.6448509,1.487487536,1.152050118,0.640149223,NA,1559.77963191755
"Davidson",2022,"A10",33,27,115.8,101.1,0.8258,55.6,49.5,14.8,16.7,23.6,22.4,32.5,28,54.2,48.9,38.5,33.6,64.6,2.1,"R64",10,0.653963795,1.059143909,0.70602956,0.393816229,0.523257173,0.518514011,0.985830319,-2.201849476,4.945832319,4.138551631,4.207805899,2.76692202,1.810597731,1.749316296,0.390589777,-3.118896983,1736.71014488881
"Dayton",2014,"A10",37,26,113,99.1,0.8188,52.4,48.8,18.1,18.8,33.9,28.8,40.6,43,50.4,48.3,37.7,33.2,65.4,0.6,"E8",11,1.661326978,1.526752335,0.143104918,0.946376475,0.946686882,1.415684434,1.178758848,0.098632382,3.729602784,2.804017543,2.635216687,1.783111364,1.714892088,0.8971157,0.506212848,1.502169532,1685.91921033501
"Dayton",2015,"A10",36,27,107,94.5,0.8059,52.9,47.3,17.9,21.1,23.3,28.4,48.1,30.6,52.6,46.5,35.6,32.5,63.8,0.8,"R32",11,1.708742939,2.111940378,0.641443526,2.112704904,1.473090726,0.707690336,0.260178569,NA,2.908266919,2.038919075,3.275973606,0.59349057,0.455421,-0.382573883,-0.565709059,NA,1702.28600221056
"Dayton",2016,"A10",33,25,105.5,92.6,0.8184,51.6,46.9,18.6,18,28.7,24.2,40.8,32.8,51.5,43.7,34.4,34.9,68.5,2.4,"R64",7,1.210381479,2.017687761,2.547784645,1.908444542,2.566913057,2.274370914,0.559714272,0.487399798,2.836875792,1.987917755,1.115922243,1.558089869,0.377541354,0.427956229,0.333679113,-1.169242108,1762.8023213725
"Dayton",2017,"A10",31,24,111.6,97,0.8333,53.6,47.7,16.9,20.9,25.6,27.4,43.4,35.2,51,47.2,38.4,32.3,69.6,1.5,"R64",7,1.549056927,2.39153283,2.097011875,2.187356674,1.586067242,0.535884466,0.527165015,1.443596245,3.6539078,2.569070658,2.074682892,1.670891906,2.067605482,1.097295696,0.622836368,-1.325829507,1712.5026579652
"Dayton",2024,"A10",31,24,117.4,100.7,0.8547,56.6,47.9,15.8,15.7,26.9,29,37.2,21.8,53.7,48.2,40.2,31.7,64,2.6,NA,7,2.449378757,0.765822237,1.062027784,0.968848751,1.226600314,0.42679413,NA,NA,4.246802638,3.893164989,3.227636971,2.905065991,1.893030964,2.204865738,NA,NA,1754.15510136526
"Delaware",2014,"CAA",35,25,110.7,106,0.6237,50.4,49.4,13.4,16.8,29.1,32.8,43.9,38,49.5,49.6,34.7,32.7,72.3,-1.4,"R64",13,1.543686648,0.78663647,0.029228772,-0.785611618,-0.576922999,0.239013825,-1.163935911,-1.067598398,2.581249613,1.376298311,2.119484188,2.082228453,1.810639396,0.067271341,0.180238701,-0.76397291,1612.23920731126
"Delaware",2022,"CAA",34,22,106.5,103.2,0.5908,53.4,49.6,18.3,18.5,26.7,31.3,34.5,29.1,54.4,47.7,34.5,35.4,66.6,-5.5,"R64",15,0.701654353,0.235954774,0.256829573,0.192421258,-0.73417204,-0.474509711,-1.05721747,NA,1.329179889,1.365087964,1.123133658,1.019305915,1.904835694,1.401309557,0.592546041,NA,1627.7703631277
"Drake",2021,"MVC",27,25,111.8,101.6,0.7508,54.5,48.4,15.2,18.8,31.6,24.9,25.2,29.7,54.4,49.7,36.6,30.8,66.7,1.5,"R64",11,1.375903864,0.982408059,0.566022553,-0.074649011,0.523005694,1.485635255,-0.004376948,-0.907964258,4.119595024,2.323122498,2.505126321,2.686247762,1.98086784,0.904424889,1.866625265,2.147385358,1786.91754284989
"Drake",2023,"MVC",34,27,108.8,95.6,0.8155,52.9,46.9,15.5,17.5,23.8,22.4,28.4,27.4,51.9,46.9,36.4,31.3,66.3,-0.7,"R64",12,1.682790478,1.356296448,0.896837825,1.787929444,0.280275793,1.652240054,1.743338693,0.291988749,2.543859191,2.398624531,2.297404831,1.179985898,1.722105783,0.166986264,0.071232239,1.353097529,1690.62962418071
"Drake",2024,"MVC",33,28,114.8,100.2,0.8283,54.9,51,13.9,17.4,24.2,22.1,32.6,31,55.1,51.9,36.5,33,67.8,1.7,NA,10,1.319658682,1.975950423,0.991511072,0.909986748,0.8483094,0.215860254,0.477119911,-0.018074947,4.250498644,2.550492292,2.390489998,2.091138562,1.676307843,2.141829471,1.581739213,0.923284424,1763.86463097688
"Drexel",2021,"CAA",19,12,107.9,105,0.5768,54.3,49.6,19.6,16.4,29.4,24.3,28.5,27.2,53.5,50.4,37.2,32.1,64.4,-4.5,"R64",16,-0.504984891,-0.136965198,-0.048060217,-0.07095739,-0.585666456,0.232827666,-0.085859535,-1.021238338,2.905625271,2.171239353,1.350292059,0.213821498,0.672831938,-0.235392814,-0.126120319,0.379514328,1548.54136586541
"Duke",2013,"ACC",36,30,118.4,91.5,0.9507,53.9,45.5,15.6,20.4,28.8,32.3,39.2,32.7,50.8,46.2,39.9,29,67.8,7.5,"E8",2,2.525633098,1.586057349,2.926337266,0.83300855,2.082979048,2.037860816,1.915589518,1.345268869,4.378139103,4.487848908,3.103182356,4.607394431,3.144923771,2.886308012,2.088571678,-0.929312539,1861.19808251245
"Duke",2014,"ACC",35,26,125.9,98.6,0.9432,53.8,49.3,14.6,18.5,35.2,31.3,38.8,40.8,50.3,50.3,39.5,30.7,66.7,6.5,"R64",3,2.857899866,1.860065321,0.446672944,0.476080697,1.887767939,0.188242735,-0.292929353,0.458617403,3.651657588,4.000773023,5.116247852,4.5129945,2.902470066,4.577217326,4.375891423,0.585786299,1740.73658805691
"Duke",2015,"ACC",39,35,125.2,90.6,0.9764,56.6,46.5,16.3,18.6,35.8,30.2,39.8,23.9,55.9,46.3,38.7,31.4,66.4,10.7,"Champions",1,2.864791953,1.917496773,0.908527001,2.074509393,1.737171419,2.302556681,1.432952358,0.929907346,4.500044041,5.223254116,5.649906514,4.198229735,4.086012501,3.33887795,3.72731837,3.730684886,1823.42154641256
"Duke",2016,"ACC",36,25,121.2,98.9,0.9122,53.7,49.5,14.3,17.4,33.2,34.7,40.6,25.3,51,48.9,38.5,34,68.7,4.2,"S16",4,2.678371814,0.857213208,1.574219941,0.648019542,1.699062072,0.947198656,1.005622674,0.238579326,4.86118438,5.491207913,4.133094272,4.371050039,2.898815342,3.520623276,1.186151856,1.93424899,1704.97416592958
"Duke",2017,"ACC",37,28,122.1,95.6,0.9436,54.8,47.4,16.3,17.3,31.7,29.8,39.3,31.2,53.5,48.9,37.9,29.3,69.7,8.6,"R32",2,1.741995185,1.087432433,2.786614151,1.709379368,1.326712379,1.56282453,-0.035050358,NA,4.988684628,5.554788407,3.619640748,3.819586911,3.664548186,3.166498139,2.187991746,NA,1741.03227808283
"Duke",2018,"ACC",37,29,122.3,92.9,0.9592,55.9,46.4,17.5,17.3,38.8,30,34.6,22.3,56,45.4,37.2,32,70.9,6.6,"E8",2,3.685055094,2.067187566,1.848375963,1.769784119,1.017099516,1.300431443,2.414704774,1.415736606,4.798858864,5.677215319,5.536736904,4.232829072,3.984718343,1.384153254,0.182865611,0.928294189,1804.54158928436
"Duke",2019,"ACC",38,32,118.9,89.2,0.9646,53.6,45,17.5,19.4,35.6,29.5,33.2,24,58,45,30.8,29.9,73.6,11.2,"E8",1,3.626474819,2.981491984,2.732591285,3.264052417,2.87751754,2.577952796,2.595227997,1.762533892,5.255077267,3.385994814,3.559059159,2.297023942,2.049141419,1.66570273,0.692987066,0.044770657,1826.97524037194
"Duke",2022,"ACC",39,32,122.7,96,0.944,55.6,47.1,15,15.7,31.7,28.9,28.6,19.1,56,46.6,36.6,32,67.4,7.2,"F4",2,2.816651936,1.556844619,1.726100803,1.306250711,0.769171158,3.017648297,0.14739133,1.309334863,4.153332982,4.460454355,3.947535783,4.360090807,4.383185811,1.44490308,2.888804612,0.978788261,1790.28865976849
"Duke",2023,"ACC",36,27,113.3,92.9,0.9072,51.1,46,18.3,16.5,35.9,26.1,29.9,23.7,51.5,46.2,33.5,30.5,64.9,4.5,"R32",5,3.218689308,2.926758367,0.988583051,2.358197071,1.566384272,1.276981836,2.081086043,0.39807037,3.173332016,3.098720855,3.127885802,1.731708512,2.422952967,2.276618022,0.749900196,2.241144606,1717.22895758144
