"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score"
401310907,2021,3,2021-03-19,2021-03-19 12:45:00,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png","home",85,TRUE,11,4,27,45.3,29,64,0,15,75.9,22,29,"17",9,13,0,0,31.3,5,16,36,0,10,10,2142,"s:40~l:41~t:2142","colgate-raiders","Colgate","Raiders","COLG","Colgate Raiders","Colgate","8B011D","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png",68
401310906,2021,3,2021-03-19,2021-03-19 12:15:00,259,"s:40~l:41~t:259","virginia-tech-hokies","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","630031","cf4520","https://a.espncdn.com/i/teamlogos/ncaa/500/259.png","away",70,FALSE,11,2,16,42.1,24,57,0,24,71.4,15,21,"10",6,6,0,1,30.4,7,23,22,1,11,11,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",75
401310906,2021,3,2021-03-19,2021-03-19 12:15:00,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png","home",75,TRUE,9,3,30,56.5,26,46,0,19,66.7,18,27,"6",6,5,3,0,38.5,5,13,36,0,18,18,259,"s:40~l:41~t:259","virginia-tech-hokies","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","630031","cf4520","https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",70
401408636,2022,3,2022-04-04,2022-04-04 21:20:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","away",69,FALSE,9,6,31,31.5,23,73,0,13,81.8,18,22,"16",24,2,0,0,21.7,5,23,55,0,13,13,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",72
401408636,2022,3,2022-04-04,2022-04-04 21:20:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",72,TRUE,11,5,27,43.9,29,66,0,16,57.1,8,14,"7",8,6,0,0,35.3,6,17,35,0,9,9,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",69
401408635,2022,3,2022-04-02,2022-04-02 20:49:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","away",81,TRUE,7,5,33,42.2,27,64,0,19,70.8,17,24,"6",17,2,0,0,38.5,10,26,50,0,10,10,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",77
401408635,2022,3,2022-04-02,2022-04-02 20:49:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",77,FALSE,12,4,26,41.7,30,72,0,18,60,12,20,"7",15,7,0,0,22.7,5,22,41,0,4,4,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",81
401408634,2022,3,2022-04-02,2022-04-02 18:09:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","away",65,FALSE,12,0,17,38.6,22,57,0,11,80,8,10,"0",12,3,0,0,41.9,13,31,29,0,9,9,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",81
401408634,2022,3,2022-04-02,2022-04-02 18:09:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",81,TRUE,18,4,25,53.7,29,54,0,8,76.9,10,13,"19",10,4,0,0,54.2,13,24,35,0,7,7,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",65
401408633,2022,3,2022-03-27,2022-03-27 17:05:00,2612,"s:40~l:41~t:2612","saint-peters-peacocks","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png","away",49,FALSE,11,7,26,30,18,60,0,18,90,9,10,"0",7,4,0,0,25,4,16,33,0,7,7,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",69
401408633,2022,3,2022-03-27,2022-03-27 17:05:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","home",69,TRUE,15,5,35,41,25,61,0,12,61.9,13,21,"27",14,6,2,0,27.3,6,22,49,0,8,8,2612,"s:40~l:41~t:2612","saint-peters-peacocks","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png",49
401408632,2022,3,2022-03-27,2022-03-27 14:20:00,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","away",50,FALSE,7,4,23,34.5,19,55,0,20,69.2,9,13,"6",5,7,0,0,14.3,3,21,28,0,14,14,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",76
401408632,2022,3,2022-03-27,2022-03-27 14:20:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",76,TRUE,18,3,33,50,29,58,0,16,50,13,26,"26",8,7,1,0,35.7,5,14,41,0,11,11,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",50
401408631,2022,3,2022-03-26,2022-03-26 20:54:00,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png","away",69,FALSE,12,5,17,41.9,26,62,0,15,100,11,11,"3",8,6,0,0,30,6,20,25,0,11,11,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",78
401408631,2022,3,2022-03-26,2022-03-26 20:54:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",78,TRUE,8,5,27,54.7,29,53,0,15,88.9,16,18,"18",7,7,1,0,40,4,10,34,0,15,15,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png",69
401408630,2022,3,2022-03-26,2022-03-26 18:09:00,248,"s:40~l:41~t:248","houston-cougars","Houston","Cougars","HOU","Houston Cougars","Houston","c92a39","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/248.png","away",44,FALSE,7,4,24,29.8,17,57,0,14,64.3,9,14,"0",15,6,1,0,5,1,20,39,0,10,10,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",50
401408630,2022,3,2022-03-26,2022-03-26 18:09:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",50,TRUE,6,2,26,28.8,15,52,0,12,100,15,15,"11",12,3,1,0,23.8,5,21,38,0,10,10,248,"s:40~l:41~t:248","houston-cougars","Houston","Cougars","HOU","Houston Cougars","Houston","c92a39","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",44
401408626,2022,3,2022-03-25,2022-03-25 22:20:00,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png","away",56,FALSE,16,4,26,36.8,25,68,0,18,50,2,4,"0",16,6,2,0,18.2,4,22,42,0,18,18,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",70
401408626,2022,3,2022-03-25,2022-03-25 22:20:00,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","home",70,TRUE,21,7,27,46.4,26,56,0,12,64.3,9,14,"14",7,11,1,0,34.6,9,26,34,0,14,14,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",56
401408629,2022,3,2022-03-25,2022-03-25 21:58:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","away",73,TRUE,11,1,28,40.9,27,66,0,9,75,9,12,"7",15,2,0,0,32.3,10,31,43,0,8,8,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",66
401408629,2022,3,2022-03-25,2022-03-25 21:58:00,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png","home",66,FALSE,11,4,26,45.2,28,62,0,11,62.5,5,8,"8",8,7,0,0,35.7,5,14,34,0,6,6,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",73
401408627,2022,3,2022-03-25,2022-03-25 19:29:00,2507,"s:40~l:41~t:2507","providence-friars","Providence","Friars","PROV","Providence Friars","Providence","000000","a3a19e","https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png","away",61,FALSE,10,4,25,33.8,23,68,0,21,68.8,11,16,"1",13,4,0,0,17.4,4,23,38,0,7,7,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",66
401408627,2022,3,2022-03-25,2022-03-25 19:29:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",66,TRUE,7,11,33,39.3,22,56,0,15,71.4,20,28,"13",10,3,0,0,14.3,2,14,43,0,10,10,2507,"s:40~l:41~t:2507","providence-friars","Providence","Friars","PROV","Providence Friars","Providence","000000","a3a19e","https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",61
401408628,2022,3,2022-03-25,2022-03-25 19:09:00,2612,"s:40~l:41~t:2612","saint-peters-peacocks","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png","away",67,TRUE,9,4,18,38.9,21,54,0,19,90.5,19,21,"4",8,9,0,0,28.6,6,21,26,0,8,8,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",64
401408628,2022,3,2022-03-25,2022-03-25 19:09:00,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","home",64,FALSE,11,2,26,42.6,23,54,0,18,86.7,13,15,"6",11,2,1,0,23.8,5,21,37,0,15,15,2612,"s:40~l:41~t:2612","saint-peters-peacocks","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png",67
401408622,2022,3,2022-03-24,2022-03-24 21:59:00,248,"s:40~l:41~t:248","houston-cougars","Houston","Cougars","HOU","Houston Cougars","Houston","c92a39","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/248.png","away",72,TRUE,12,6,25,46,23,50,0,19,68,17,25,"12",12,5,1,0,45,9,20,37,0,12,12,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",60
401408622,2022,3,2022-03-24,2022-03-24 21:59:00,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png","home",60,FALSE,12,3,19,33.3,18,54,0,21,73.9,17,23,"0",16,7,0,0,31.8,7,22,35,0,14,14,248,"s:40~l:41~t:248","houston-cougars","Houston","Cougars","HOU","Houston Cougars","Houston","c92a39","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",72
401408624,2022,3,2022-03-24,2022-03-24 21:39:00,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","away",73,FALSE,12,3,21,47,31,66,0,14,55.6,5,9,"8",12,4,0,0,31.6,6,19,33,0,8,8,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",78
401408624,2022,3,2022-03-24,2022-03-24 21:39:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",78,TRUE,12,6,24,51.9,28,54,0,12,88.2,15,17,"5",5,4,1,0,36.8,7,19,29,0,10,10,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",73
401408623,2022,3,2022-03-24,2022-03-24 19:29:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","away",55,FALSE,11,6,27,34.4,21,61,0,11,50,7,14,"4",14,3,1,0,33.3,6,18,41,0,8,8,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",63
401408623,2022,3,2022-03-24,2022-03-24 19:29:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",63,TRUE,10,4,28,37.3,22,59,0,12,83.3,10,12,"9",10,5,1,0,30,9,30,38,0,7,7,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",55
401408625,2022,3,2022-03-24,2022-03-24 19:09:00,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png","away",74,TRUE,13,6,32,40.3,29,72,0,20,64.3,9,14,"9",10,6,0,0,28,7,25,42,0,8,8,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",68
401408625,2022,3,2022-03-24,2022-03-24 19:09:00,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png","home",68,FALSE,9,3,34,37.5,24,64,0,17,75,15,20,"8",11,5,1,0,23.8,5,21,45,0,15,15,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png",74
401408621,2022,3,2022-03-20,2022-03-20 21:54:00,2628,"s:40~l:41~t:2628","tcu-horned-frogs","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","4d1979","f1f2f3","https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png","away",80,FALSE,13,3,28,35.1,26,74,0,22,73.3,22,30,"8",20,11,0,0,23.1,6,26,48,0,14,14,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",85
401408621,2022,3,2022-03-20,2022-03-20 21:54:00,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png","home",85,TRUE,16,4,30,45.6,31,68,0,21,72,18,25,"9",14,10,0,0,18.5,5,27,44,0,16,16,2628,"s:40~l:41~t:2628","tcu-horned-frogs","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","4d1979","f1f2f3","https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",80
401408616,2022,3,2022-03-20,2022-03-20 21:06:00,251,"s:40~l:41~t:251","texas-longhorns","Texas","Longhorns","TEX","Texas Longhorns","Texas","c15d26","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png","away",71,FALSE,16,3,17,39.7,27,68,0,29,58.3,7,12,"6",11,5,0,0,35.7,10,28,28,0,7,7,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",81
401408616,2022,3,2022-03-20,2022-03-20 21:06:00,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","home",81,TRUE,10,4,32,48.8,21,43,0,16,71.7,33,46,"14",9,3,0,0,35.3,6,17,41,0,12,12,251,"s:40~l:41~t:251","texas-longhorns","Texas","Longhorns","TEX","Texas Longhorns","Texas","c15d26","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png",71
401408615,2022,3,2022-03-20,2022-03-20 20:08:00,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","away",79,TRUE,19,6,33,48.5,32,66,0,11,80,12,15,"18",6,10,0,0,20,3,15,39,0,4,4,2,"s:40~l:41~t:2","auburn-tigers","Auburn","Tigers","AUB","Auburn Tigers","Auburn","03244d","f1f2f3","https://a.espncdn.com/i/teamlogos/ncaa/500/2.png",61
401408615,2022,3,2022-03-20,2022-03-20 20:08:00,2,"s:40~l:41~t:2","auburn-tigers","Auburn","Tigers","AUB","Auburn Tigers","Auburn","03244d","f1f2f3","https://a.espncdn.com/i/teamlogos/ncaa/500/2.png","home",61,FALSE,11,8,30,30.4,21,69,0,19,73.7,14,19,"0",17,1,0,0,19.2,5,26,47,0,13,13,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",79
401408620,2022,3,2022-03-20,2022-03-20 19:10:00,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png","away",53,FALSE,8,2,28,32.7,17,52,0,13,66.7,10,15,"3",8,3,0,0,32.1,9,28,36,0,11,11,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",59
401408620,2022,3,2022-03-20,2022-03-20 19:10:00,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","home",59,TRUE,10,4,30,35.6,21,59,0,16,76.5,13,17,"7",12,8,0,0,26.7,4,15,42,0,8,8,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",53
401408617,2022,3,2022-03-20,2022-03-20 18:10:00,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png","away",54,TRUE,12,3,28,34.5,20,58,0,25,68.8,11,16,"10",11,9,1,0,21.4,3,14,39,0,14,14,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",49
401408617,2022,3,2022-03-20,2022-03-20 18:10:00,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png","home",49,FALSE,7,7,29,29.8,14,47,0,18,76,19,25,"6",7,6,1,0,9.1,2,22,36,0,17,17,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",54
401408614,2022,3,2022-03-20,2022-03-20 17:20:00,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png","away",76,FALSE,15,5,19,41.5,27,65,0,19,91.7,11,12,"5",12,3,0,0,50,11,22,31,0,7,7,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",85
401408614,2022,3,2022-03-20,2022-03-20 17:20:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",85,TRUE,14,6,25,57.1,32,56,0,12,76.2,16,21,"9",10,5,0,0,38.5,5,13,35,0,10,10,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",76
401408619,2022,3,2022-03-20,2022-03-20 14:54:00,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png","away",61,FALSE,11,3,20,42.1,24,57,0,18,54.5,6,11,"0",15,4,0,0,31.8,7,22,35,0,12,12,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",71
401408619,2022,3,2022-03-20,2022-03-20 14:54:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",71,TRUE,9,1,20,44.2,23,52,0,14,85,17,20,"15",11,7,0,0,34.8,8,23,31,0,9,9,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",61
